Type,Arrival_Time,Num_Servers,LES,Avg_LES,AvgC_LES,WAvgC_LES,Waiting_Time,Is_Served,Service_Time
4,4915.0,0,105.0,12.100755667506297,0.0,0.0,1.0,true,167.0
4,4915.0,0,105.0,12.100755667506297,0.0,0.0,1.0,true,167.0
3,4335.0,0,1.0,21.287777777777777,0.0,0.0,1.0,true,747.0
0,4450.0,0,1.0,9.373693379790941,0.0,0.0,1.0,true,633.0
1,4653.0,0,77.0,12.522595901208618,0.0,0.0,1.0,true,430.0
1,4653.0,0,77.0,12.522595901208618,0.0,0.0,1.0,true,430.0
1,4687.0,0,1.0,12.719604269721426,0.0,0.0,1.0,true,396.0
1,4687.0,0,1.0,12.719604269721426,0.0,0.0,1.0,true,396.0
0,4797.0,0,1.0,11.806300848191103,0.0,0.0,128.0,true,159.0
0,4797.0,0,1.0,11.806300848191103,0.0,0.0,128.0,true,159.0
1,4870.0,0,1.0,13.929021317829458,0.0,0.0,1.0,true,213.0
1,4870.0,0,1.0,13.929021317829458,0.0,0.0,1.0,true,213.0
6,4879.0,0,69.0,14.096256684491978,0.0,0.0,1.0,true,204.0
6,4879.0,0,69.0,14.096256684491978,0.0,0.0,1.0,true,204.0
2,4904.0,0,0.0,18.778951073565647,0.0,0.0,1.0,true,179.0
2,4904.0,0,0.0,18.778951073565647,0.0,0.0,1.0,true,179.0
4,4947.0,0,0.0,12.741895261845386,0.0,0.0,1.0,true,136.0
4,4947.0,0,0.0,12.741895261845386,0.0,0.0,1.0,true,136.0
0,4450.0,0,1.0,9.373693379790941,0.0,0.0,1.0,true,633.0
5,4577.0,0,1.0,7.371428571428571,0.0,0.0,1.0,true,507.0
5,4577.0,0,1.0,7.371428571428571,0.0,0.0,1.0,true,507.0
0,4632.0,0,1.0,10.790135396518375,0.0,0.0,142.0,true,311.0
0,4632.0,0,1.0,10.790135396518375,0.0,0.0,142.0,true,311.0
0,4692.0,0,1.0,11.177571825764597,0.0,0.0,34.0,true,359.0
0,4692.0,0,1.0,11.177571825764597,0.0,0.0,34.0,true,359.0
0,4777.0,0,71.0,11.666255940855484,0.0,0.0,20.0,true,288.0
3,4296.0,0,1.0,21.529197080291972,0.0,0.0,48.0,true,742.0
3,4296.0,0,1.0,21.529197080291972,0.0,0.0,48.0,true,742.0
2,4545.0,0,1.0,18.09468438538206,0.0,0.0,126.0,true,415.0
2,4545.0,0,1.0,18.09468438538206,0.0,0.0,126.0,true,415.0
0,4777.0,0,1.0,11.637563809188523,0.0,0.0,1.0,true,308.0
0,4777.0,0,71.0,11.666255940855484,0.0,0.0,20.0,true,288.0
0,4784.0,0,1.0,11.778282122905027,0.0,0.0,1.0,true,301.0
0,4784.0,0,1.0,11.778282122905027,0.0,0.0,1.0,true,301.0
1,4830.0,0,1.0,13.844717444717444,0.0,0.0,1.0,true,255.0
1,4830.0,0,1.0,13.844717444717444,0.0,0.0,1.0,true,255.0
2,4891.0,0,1.0,18.992223400494876,0.0,0.0,1.0,true,194.0
2,4891.0,0,1.0,18.992223400494876,0.0,0.0,1.0,true,194.0
3,4955.0,0,1.0,25.98463687150838,0.0,0.0,1.0,true,130.0
3,4955.0,0,1.0,25.98463687150838,0.0,0.0,1.0,true,130.0
4,5068.0,0,1.0,13.157276995305164,0.0,0.0,1.0,true,17.0
4,5068.0,0,1.0,13.157276995305164,0.0,0.0,1.0,true,17.0
0,4621.0,0,1.0,10.685242718446602,0.0,0.0,1.0,true,465.0
0,4621.0,0,1.0,10.685242718446602,0.0,0.0,1.0,true,465.0
0,4777.0,0,1.0,11.637563809188523,0.0,0.0,1.0,true,308.0
1,4919.0,0,1.0,14.289461134954697,0.0,0.0,1.0,true,168.0
1,4919.0,0,1.0,14.289461134954697,0.0,0.0,1.0,true,168.0
5,4267.0,0,1.0,5.602094240837697,0.0,0.0,1.0,true,821.0
5,4267.0,0,1.0,5.602094240837697,0.0,0.0,1.0,true,821.0
0,4397.0,0,1.0,9.11744738628649,0.0,0.0,1.0,true,691.0
0,4397.0,0,1.0,9.11744738628649,0.0,0.0,1.0,true,691.0
3,4741.0,0,1.0,25.3233918128655,0.0,0.0,1.0,true,347.0
3,4741.0,0,1.0,25.3233918128655,0.0,0.0,1.0,true,347.0
0,4774.0,0,58.0,11.590837004405286,0.0,0.0,19.0,true,296.0
0,4774.0,0,58.0,11.590837004405286,0.0,0.0,19.0,true,296.0
2,4872.0,0,1.0,19.16042780748663,0.0,0.0,1.0,true,216.0
1,4872.0,0,1.0,13.95906007751938,0.0,0.0,1.0,true,216.0
2,4872.0,0,1.0,19.16042780748663,0.0,0.0,1.0,true,216.0
1,4872.0,0,1.0,13.95906007751938,0.0,0.0,1.0,true,216.0
3,4882.0,0,1.0,25.19634025717112,0.0,0.0,89.0,true,118.0
3,4882.0,0,1.0,25.19634025717112,0.0,0.0,89.0,true,118.0
2,4954.0,0,146.0,18.88011088011088,0.0,0.0,1.0,true,134.0
2,4954.0,0,146.0,18.88011088011088,0.0,0.0,1.0,true,134.0
1,4864.0,0,1.0,13.963322807869808,0.0,0.0,1.0,true,225.0
1,4864.0,0,1.0,13.963322807869808,0.0,0.0,1.0,true,225.0
0,4891.0,0,1.0,12.280989028983134,0.0,0.0,1.0,true,198.0
0,4891.0,0,1.0,12.280989028983134,0.0,0.0,1.0,true,198.0
0,4976.0,0,114.0,12.966948621553884,0.0,0.0,0.0,true,114.0
0,4976.0,0,114.0,12.966948621553884,0.0,0.0,0.0,true,114.0
2,4978.0,0,1.0,18.902715709865934,0.0,0.0,1.0,true,111.0
2,4978.0,0,1.0,18.902715709865934,0.0,0.0,1.0,true,111.0
0,4539.0,0,1.0,10.152743652743652,0.0,0.0,1.0,true,551.0
0,4539.0,0,1.0,10.152743652743652,0.0,0.0,1.0,true,551.0
3,4591.0,0,1.0,24.524011299435028,0.0,0.0,1.0,true,499.0
3,4591.0,0,1.0,24.524011299435028,0.0,0.0,1.0,true,499.0
2,4748.0,0,1.0,18.934364390795928,0.0,0.0,30.0,true,313.0
2,4748.0,0,1.0,18.934364390795928,0.0,0.0,30.0,true,313.0
6,4778.0,0,1.0,13.771929824561404,0.0,0.0,101.0,true,212.0
6,4778.0,0,1.0,13.771929824561404,0.0,0.0,101.0,true,212.0
2,5001.0,0,1.0,18.81694453895883,0.0,0.0,0.0,true,90.0
2,4473.0,0,1.0,17.546232876712327,0.0,0.0,123.0,true,496.0
2,4473.0,0,1.0,17.546232876712327,0.0,0.0,123.0,true,496.0
3,4844.0,0,111.0,25.06738683127572,0.0,0.0,130.0,true,118.0
3,4844.0,0,111.0,25.06738683127572,0.0,0.0,130.0,true,118.0
2,4982.0,0,1.0,18.893799246317233,0.0,0.0,1.0,true,109.0
2,4982.0,0,1.0,18.893799246317233,0.0,0.0,1.0,true,109.0
2,5001.0,0,1.0,18.81694453895883,0.0,0.0,0.0,true,90.0
0,4760.0,0,162.0,11.47693677649154,0.0,0.0,1.0,true,332.0
0,4760.0,0,162.0,11.47693677649154,0.0,0.0,1.0,true,332.0
0,4911.0,0,84.0,12.381593897094627,0.0,0.0,1.0,true,181.0
0,4911.0,0,84.0,12.381593897094627,0.0,0.0,1.0,true,181.0
0,4924.0,0,22.0,12.386176897051715,0.0,0.0,1.0,true,168.0
0,4924.0,0,22.0,12.386176897051715,0.0,0.0,1.0,true,168.0
0,4939.0,0,0.0,12.53328,0.0,0.0,1.0,true,153.0
0,4939.0,0,0.0,12.53328,0.0,0.0,1.0,true,153.0
3,4531.0,0,1.0,24.021406727828747,0.0,0.0,1.0,true,562.0
3,4531.0,0,1.0,24.021406727828747,0.0,0.0,1.0,true,562.0
3,4720.0,0,124.0,25.116836428999402,0.0,0.0,1.0,true,374.0
3,4720.0,0,124.0,25.116836428999402,0.0,0.0,1.0,true,374.0
3,4787.0,0,1.0,24.73197578425977,0.0,0.0,1.0,true,307.0
3,4787.0,0,1.0,24.73197578425977,0.0,0.0,1.0,true,307.0
0,4860.0,0,1.0,12.120511968085106,0.0,0.0,1.0,true,234.0
0,4860.0,0,1.0,12.120511968085106,0.0,0.0,1.0,true,234.0
0,4687.0,0,1.0,11.19434102755026,0.0,0.0,1.0,true,408.0
0,4687.0,0,1.0,11.19434102755026,0.0,0.0,1.0,true,408.0
3,4766.0,0,1.0,25.133898305084745,0.0,0.0,144.0,true,186.0
3,4766.0,0,1.0,25.133898305084745,0.0,0.0,144.0,true,186.0
2,4906.0,0,1.0,18.752548330404217,0.0,0.0,1.0,true,189.0
2,4906.0,0,1.0,18.752548330404217,0.0,0.0,1.0,true,189.0
3,4418.0,0,1.0,22.242565055762082,0.0,0.0,125.0,true,554.0
3,4418.0,0,1.0,22.242565055762082,0.0,0.0,125.0,true,554.0
0,4502.0,0,11.0,9.854275559272423,0.0,0.0,1.0,true,594.0
0,4502.0,0,11.0,9.854275559272423,0.0,0.0,1.0,true,594.0
3,4696.0,0,1.0,25.0940381069453,0.0,0.0,1.0,true,400.0
3,4865.0,0,45.0,25.25,0.0,0.0,1.0,true,231.0
3,4865.0,0,45.0,25.25,0.0,0.0,1.0,true,231.0
0,4900.0,0,1.0,12.253787261769018,0.0,0.0,1.0,true,196.0
0,4965.0,0,1.0,12.786985977627225,0.0,0.0,1.0,true,131.0
0,4965.0,0,1.0,12.786985977627225,0.0,0.0,1.0,true,131.0
2,5065.0,0,1.0,18.663573085846867,0.0,0.0,1.0,true,31.0
2,5065.0,0,1.0,18.663573085846867,0.0,0.0,1.0,true,31.0
0,3885.0,0,1.0,7.051080550098232,0.0,0.0,0.0,true,1213.0
3,4438.0,0,1.0,22.137219730941705,0.0,0.0,1.0,true,659.0
3,4438.0,0,1.0,22.137219730941705,0.0,0.0,1.0,true,659.0
0,4663.0,0,1.0,10.96896290688872,0.0,0.0,1.0,true,434.0
0,4663.0,0,1.0,10.96896290688872,0.0,0.0,1.0,true,434.0
3,4696.0,0,1.0,25.0940381069453,0.0,0.0,1.0,true,400.0
2,4812.0,0,1.0,18.97261774370208,0.0,0.0,127.0,true,159.0
2,4812.0,0,1.0,18.97261774370208,0.0,0.0,127.0,true,159.0
2,4901.0,0,1.0,18.941051888457466,0.0,0.0,1.0,true,196.0
0,4900.0,0,1.0,12.253787261769018,0.0,0.0,1.0,true,196.0
2,4901.0,0,1.0,18.941051888457466,0.0,0.0,1.0,true,196.0
1,5028.0,0,1.0,15.148080438756855,0.0,0.0,1.0,true,69.0
1,5028.0,0,1.0,15.148080438756855,0.0,0.0,1.0,true,69.0
2,5089.0,0,1.0,18.884602703593803,0.0,0.0,1.0,true,8.0
2,5089.0,0,1.0,18.884602703593803,0.0,0.0,1.0,true,8.0
4,4741.0,0,1.0,10.570080862533693,0.0,0.0,1.0,true,357.0
4,4741.0,0,1.0,10.570080862533693,0.0,0.0,1.0,true,357.0
0,4787.0,0,1.0,11.797349145448203,0.0,0.0,24.0,true,288.0
0,4787.0,0,1.0,11.797349145448203,0.0,0.0,24.0,true,288.0
3,4821.0,0,18.0,24.82756785524215,0.0,0.0,1.0,true,277.0
3,4821.0,0,18.0,24.82756785524215,0.0,0.0,1.0,true,277.0
1,4896.0,0,1.0,14.12391930835735,0.0,0.0,1.0,true,203.0
1,4896.0,0,1.0,14.12391930835735,0.0,0.0,1.0,true,203.0
3,4966.0,0,63.0,26.057790106333794,0.0,0.0,1.0,true,133.0
3,4966.0,0,63.0,26.057790106333794,0.0,0.0,1.0,true,133.0
4,5096.0,0,1.0,13.13341067285383,0.0,0.0,1.0,true,3.0
4,5096.0,0,1.0,13.13341067285383,0.0,0.0,1.0,true,3.0
0,4141.0,0,1.0,7.789128653373395,0.0,0.0,1.0,true,959.0
0,4141.0,0,1.0,7.789128653373395,0.0,0.0,1.0,true,959.0
2,4515.0,0,1.0,17.83179142136249,0.0,0.0,142.0,true,444.0
2,4515.0,0,1.0,17.83179142136249,0.0,0.0,142.0,true,444.0
4,4608.0,0,1.0,9.63400576368876,0.0,0.0,148.0,true,345.0
4,4608.0,0,1.0,9.63400576368876,0.0,0.0,148.0,true,345.0
0,4775.0,0,58.0,11.598555575127708,0.0,0.0,1.0,true,325.0
0,4775.0,0,58.0,11.598555575127708,0.0,0.0,1.0,true,325.0
3,4782.0,0,1.0,24.867924528301888,0.0,0.0,1.0,true,318.0
3,4782.0,0,1.0,24.867924528301888,0.0,0.0,1.0,true,318.0
1,4888.0,0,1.0,14.145402022147328,0.0,0.0,1.0,true,212.0
1,4888.0,0,1.0,14.145402022147328,0.0,0.0,1.0,true,212.0
0,4907.0,0,128.0,12.325800682815803,0.0,0.0,1.0,true,193.0
0,4907.0,0,128.0,12.325800682815803,0.0,0.0,1.0,true,193.0
2,4943.0,0,1.0,18.74140923290524,0.0,0.0,1.0,true,157.0
2,4943.0,0,1.0,18.74140923290524,0.0,0.0,1.0,true,157.0
0,4674.0,0,1.0,11.01936090225564,0.0,0.0,157.0,true,271.0
0,4674.0,0,1.0,11.01936090225564,0.0,0.0,1.0,true,427.0
0,4674.0,0,1.0,11.01936090225564,0.0,0.0,157.0,true,271.0
0,4674.0,0,1.0,11.01936090225564,0.0,0.0,1.0,true,427.0
0,4779.0,0,46.0,11.687818597293022,0.0,0.0,1.0,true,322.0
0,4779.0,0,46.0,11.687818597293022,0.0,0.0,1.0,true,322.0
0,4865.0,0,1.0,12.168796680497925,0.0,0.0,1.0,true,236.0
0,4865.0,0,1.0,12.168796680497925,0.0,0.0,1.0,true,236.0
3,4889.0,0,1.0,25.197737333989178,0.0,0.0,1.0,true,212.0
3,4935.0,0,1.0,25.591615638247763,0.0,0.0,1.0,true,166.0
2,4687.0,0,1.0,18.86831913245546,0.0,0.0,104.0,true,312.0
2,4687.0,0,1.0,18.86831913245546,0.0,0.0,104.0,true,312.0
2,4729.0,0,1.0,18.759893455098936,0.0,0.0,1.0,true,373.0
2,4729.0,0,1.0,18.759893455098936,0.0,0.0,1.0,true,373.0
1,4790.0,0,1.0,13.495754245754245,0.0,0.0,22.0,true,291.0
1,4790.0,0,1.0,13.495754245754245,0.0,0.0,22.0,true,291.0
0,4818.0,0,1.0,11.887997268226055,0.0,0.0,1.0,true,284.0
0,4818.0,0,1.0,11.887997268226055,0.0,0.0,1.0,true,284.0
4,4825.0,0,1.0,11.724226804123711,0.0,0.0,1.0,true,277.0
4,4825.0,0,1.0,11.724226804123711,0.0,0.0,1.0,true,277.0
3,4889.0,0,1.0,25.197737333989178,0.0,0.0,1.0,true,212.0
3,4935.0,0,1.0,25.591615638247763,0.0,0.0,1.0,true,166.0
2,4968.0,0,115.0,18.955125992405936,0.0,0.0,1.0,true,134.0
2,4968.0,0,115.0,18.955125992405936,0.0,0.0,1.0,true,134.0
0,4462.0,0,1.0,9.442693718972588,0.0,0.0,1.0,true,641.0
0,4462.0,0,1.0,9.442693718972588,0.0,0.0,1.0,true,641.0
0,4954.0,0,7.0,12.759664131812421,0.0,0.0,15.0,true,135.0
0,4954.0,0,7.0,12.759664131812421,0.0,0.0,15.0,true,135.0
3,4303.0,0,1.0,21.32894736842105,0.0,0.0,25.0,true,777.0
3,4303.0,0,1.0,21.32894736842105,0.0,0.0,25.0,true,777.0
6,4459.0,0,1.0,7.942446043165468,0.0,0.0,1.0,true,645.0
6,4459.0,0,1.0,7.942446043165468,0.0,0.0,1.0,true,645.0
0,4667.0,0,33.0,11.013041013041013,0.0,0.0,1.0,true,437.0
0,4667.0,0,33.0,11.013041013041013,0.0,0.0,1.0,true,437.0
1,4849.0,0,1.0,13.950170981924767,0.0,0.0,1.0,true,255.0
1,4849.0,0,1.0,13.950170981924767,0.0,0.0,1.0,true,255.0
1,4924.0,0,148.0,14.346831824678418,0.0,0.0,1.0,true,180.0
1,4924.0,0,148.0,14.346831824678418,0.0,0.0,1.0,true,180.0
1,4992.0,0,1.0,14.780567178056717,0.0,0.0,1.0,true,112.0
1,4992.0,0,1.0,14.780567178056717,0.0,0.0,1.0,true,112.0
3,4882.0,0,1.0,25.240356083086052,0.0,0.0,89.0,true,135.0
3,5066.0,0,1.0,26.536480686695278,0.0,0.0,1.0,true,39.0
3,5066.0,0,1.0,26.536480686695278,0.0,0.0,1.0,true,39.0
2,4584.0,0,1.0,18.074918566775246,0.0,0.0,1.0,true,522.0
2,4584.0,0,1.0,18.074918566775246,0.0,0.0,1.0,true,522.0
0,4668.0,0,33.0,11.022680022680023,0.0,0.0,52.0,true,387.0
0,4668.0,0,33.0,11.022680022680023,0.0,0.0,52.0,true,387.0
3,4840.0,0,1.0,24.82694300518135,0.0,0.0,1.0,true,266.0
3,4840.0,0,1.0,24.82694300518135,0.0,0.0,1.0,true,266.0
3,4882.0,0,1.0,25.240356083086052,0.0,0.0,89.0,true,135.0
7,4941.0,0,89.0,8.285714285714286,0.0,0.0,1.0,true,165.0
7,4941.0,0,89.0,8.285714285714286,0.0,0.0,1.0,true,165.0
0,4943.0,0,167.0,12.575757575757576,0.0,0.0,1.0,true,163.0
0,4943.0,0,167.0,12.575757575757576,0.0,0.0,1.0,true,163.0
3,4710.0,0,1.0,25.19818181818182,0.0,0.0,1.0,true,397.0
3,4710.0,0,1.0,25.19818181818182,0.0,0.0,1.0,true,397.0
3,4941.0,0,1.0,25.706766917293233,0.0,0.0,1.0,true,166.0
3,4941.0,0,1.0,25.706766917293233,0.0,0.0,1.0,true,166.0
3,4272.0,0,91.0,21.241914618369986,0.0,0.0,1.0,true,836.0
3,4272.0,0,91.0,21.241914618369986,0.0,0.0,1.0,true,836.0
0,4326.0,0,9.0,8.775825720309205,0.0,0.0,1.0,true,782.0
0,4326.0,0,9.0,8.775825720309205,0.0,0.0,1.0,true,782.0
0,4665.0,0,1.0,11.008511443162474,0.0,0.0,1.0,true,443.0
0,4665.0,0,1.0,11.008511443162474,0.0,0.0,1.0,true,443.0
2,4756.0,0,1.0,18.94550920706501,0.0,0.0,1.0,true,352.0
2,4756.0,0,1.0,18.94550920706501,0.0,0.0,1.0,true,352.0
1,4784.0,0,1.0,13.409022556390978,0.0,0.0,2.0,true,323.0
1,4784.0,0,1.0,13.409022556390978,0.0,0.0,2.0,true,323.0
1,4851.0,0,52.0,13.96923828125,0.0,0.0,2.0,true,256.0
1,4851.0,0,52.0,13.96923828125,0.0,0.0,2.0,true,256.0
3,4744.0,0,1.0,25.298429319371728,0.0,0.0,1.0,true,365.0
3,4744.0,0,1.0,25.298429319371728,0.0,0.0,1.0,true,365.0
4,4820.0,0,1.0,11.751937984496124,0.0,0.0,107.0,true,183.0
4,4820.0,0,1.0,11.751937984496124,0.0,0.0,107.0,true,183.0
4,4865.0,0,14.0,11.658974358974358,0.0,0.0,1.0,true,244.0
4,4865.0,0,14.0,11.658974358974358,0.0,0.0,1.0,true,244.0
0,4983.0,0,1.0,13.08501328332552,0.0,0.0,1.0,true,126.0
0,4983.0,0,1.0,13.08501328332552,0.0,0.0,1.0,true,126.0
0,3690.0,0,1.0,6.9633752244165175,0.0,0.0,1.0,true,1420.0
3,4895.0,0,7.0,25.163503649635036,0.0,0.0,1.0,true,215.0
3,4895.0,0,7.0,25.163503649635036,0.0,0.0,1.0,true,215.0
0,3885.0,0,1.0,7.051080550098232,0.0,0.0,0.0,true,1213.0
6,4230.0,0,1.0,7.111111111111111,0.0,0.0,1.0,true,881.0
6,4230.0,0,1.0,7.111111111111111,0.0,0.0,1.0,true,881.0
1,4769.0,0,1.0,13.352141057934508,0.0,0.0,1.0,true,342.0
1,4769.0,0,1.0,13.352141057934508,0.0,0.0,1.0,true,342.0
2,4926.0,0,1.0,18.678658749563397,0.0,0.0,1.0,true,185.0
2,4926.0,0,1.0,18.678658749563397,0.0,0.0,1.0,true,185.0
0,5045.0,0,8.0,13.348918671946391,0.0,0.0,1.0,true,67.0
0,5045.0,0,8.0,13.348918671946391,0.0,0.0,1.0,true,67.0
6,4049.0,0,1.0,7.34375,0.0,0.0,1.0,true,1064.0
6,4049.0,0,1.0,7.34375,0.0,0.0,1.0,true,1064.0
0,4237.0,0,1.0,8.272681196147998,0.0,0.0,1.0,true,876.0
0,4237.0,0,1.0,8.272681196147998,0.0,0.0,1.0,true,876.0
1,4569.0,0,1.0,12.352104975396392,0.0,0.0,1.0,true,544.0
1,4569.0,0,1.0,12.352104975396392,0.0,0.0,1.0,true,544.0
3,4663.0,0,82.0,24.98180636777128,0.0,0.0,1.0,true,450.0
3,4663.0,0,82.0,24.98180636777128,0.0,0.0,1.0,true,450.0
0,4712.0,0,1.0,11.23404255319149,0.0,0.0,1.0,true,401.0
0,4712.0,0,1.0,11.23404255319149,0.0,0.0,1.0,true,401.0
2,4758.0,0,1.0,18.90717775272454,0.0,0.0,1.0,true,355.0
2,4758.0,0,1.0,18.90717775272454,0.0,0.0,1.0,true,355.0
3,4773.0,0,0.0,25.289163391353174,0.0,0.0,1.0,true,340.0
3,4773.0,0,0.0,25.289163391353174,0.0,0.0,1.0,true,340.0
2,4814.0,0,1.0,18.97261774370208,0.0,0.0,1.0,true,299.0
2,4814.0,0,1.0,18.97261774370208,0.0,0.0,1.0,true,299.0
0,4684.0,0,1.0,11.143949282118218,0.0,0.0,1.0,true,430.0
0,4684.0,0,1.0,11.143949282118218,0.0,0.0,1.0,true,430.0
1,4738.0,0,187.0,13.060102301790282,0.0,0.0,1.0,true,376.0
1,4738.0,0,187.0,13.060102301790282,0.0,0.0,1.0,true,376.0
1,4770.0,0,1.0,13.352141057934508,0.0,0.0,1.0,true,344.0
1,4770.0,0,1.0,13.352141057934508,0.0,0.0,1.0,true,344.0
3,4852.0,0,69.0,24.982142857142858,0.0,0.0,1.0,true,262.0
3,4852.0,0,69.0,24.982142857142858,0.0,0.0,1.0,true,262.0
2,4933.0,0,49.0,18.64611633577151,0.0,0.0,1.0,true,181.0
2,4933.0,0,49.0,18.64611633577151,0.0,0.0,1.0,true,181.0
1,4990.0,0,1.0,14.72187281621244,0.0,0.0,1.0,true,124.0
1,4990.0,0,1.0,14.72187281621244,0.0,0.0,1.0,true,124.0
0,5065.0,0,1.0,13.473390622644354,0.0,0.0,1.0,true,49.0
0,5065.0,0,1.0,13.473390622644354,0.0,0.0,1.0,true,49.0
0,5082.0,0,136.0,13.550276408187658,0.0,0.0,9.0,true,24.0
0,5082.0,0,136.0,13.550276408187658,0.0,0.0,9.0,true,24.0
0,4871.0,0,114.0,12.165590329524756,0.0,0.0,0.0,true,245.0
0,4871.0,0,114.0,12.165590329524756,0.0,0.0,0.0,true,245.0
1,4875.0,0,1.0,13.953026634382567,0.0,0.0,1.0,true,240.0
1,4875.0,0,1.0,13.953026634382567,0.0,0.0,1.0,true,240.0
4,4898.0,0,1.0,11.893670886075949,0.0,0.0,1.0,true,217.0
4,4898.0,0,1.0,11.893670886075949,0.0,0.0,1.0,true,217.0
2,4995.0,0,1.0,18.817284790745152,0.0,0.0,1.0,true,120.0
2,4995.0,0,1.0,18.817284790745152,0.0,0.0,1.0,true,120.0
3,4597.0,0,1.0,24.806158152554232,0.0,0.0,39.0,true,481.0
3,4597.0,0,1.0,24.806158152554232,0.0,0.0,39.0,true,481.0
0,4822.0,0,1.0,11.893410522731143,0.0,0.0,116.0,true,179.0
0,4822.0,0,1.0,11.893410522731143,0.0,0.0,116.0,true,179.0
3,4885.0,0,37.0,25.222550467749876,0.0,0.0,1.0,true,231.0
2,4994.0,0,1.0,18.885519591141396,0.0,0.0,1.0,true,122.0
2,4994.0,0,1.0,18.885519591141396,0.0,0.0,1.0,true,122.0
5,4648.0,0,1.0,8.836363636363636,0.0,0.0,1.0,true,469.0
5,4648.0,0,1.0,8.836363636363636,0.0,0.0,1.0,true,469.0
0,4776.0,0,58.0,11.617227408842698,0.0,0.0,107.0,true,235.0
0,4776.0,0,58.0,11.617227408842698,0.0,0.0,107.0,true,235.0
1,4849.0,0,1.0,13.950170981924767,0.0,0.0,1.0,true,268.0
1,4849.0,0,1.0,13.950170981924767,0.0,0.0,1.0,true,268.0
3,4885.0,0,37.0,25.222550467749876,0.0,0.0,1.0,true,231.0
1,4901.0,0,5.0,14.169223394055608,0.0,0.0,1.0,true,216.0
1,4901.0,0,5.0,14.169223394055608,0.0,0.0,1.0,true,216.0
3,4903.0,0,1.0,25.262263234579894,0.0,0.0,1.0,true,214.0
3,4903.0,0,1.0,25.262263234579894,0.0,0.0,1.0,true,214.0
0,4959.0,0,1.0,12.766640316205534,0.0,0.0,1.0,true,158.0
0,4959.0,0,1.0,12.766640316205534,0.0,0.0,1.0,true,158.0
2,4966.0,0,115.0,18.888773747841107,0.0,0.0,93.0,true,59.0
2,4966.0,0,115.0,18.888773747841107,0.0,0.0,93.0,true,59.0
8,4604.0,0,1.0,2.5,0.0,0.0,1.0,true,514.0
8,4604.0,0,1.0,2.5,0.0,0.0,1.0,true,514.0
0,4854.0,0,2.0,12.044470353097935,0.0,0.0,126.0,true,139.0
0,4854.0,0,2.0,12.044470353097935,0.0,0.0,126.0,true,139.0
2,4909.0,0,1.0,18.664213109008063,0.0,0.0,82.0,true,128.0
2,4625.0,0,1.0,18.641230523371952,0.0,0.0,143.0,true,352.0
2,4625.0,0,1.0,18.641230523371952,0.0,0.0,143.0,true,352.0
0,4745.0,0,1.0,11.417851358646752,0.0,0.0,1.0,true,374.0
0,4745.0,0,1.0,11.417851358646752,0.0,0.0,1.0,true,374.0
1,4791.0,0,1.0,13.489515726410385,0.0,0.0,1.0,true,328.0
1,4791.0,0,1.0,13.489515726410385,0.0,0.0,1.0,true,328.0
2,4909.0,0,1.0,18.664213109008063,0.0,0.0,82.0,true,128.0
3,4916.0,0,1.0,25.505040806529045,0.0,0.0,1.0,true,203.0
3,4916.0,0,1.0,25.505040806529045,0.0,0.0,1.0,true,203.0
1,4616.0,0,1.0,12.592533333333334,0.0,0.0,1.0,true,504.0
1,4616.0,0,1.0,12.592533333333334,0.0,0.0,1.0,true,504.0
3,4812.0,0,1.0,24.906752411575564,0.0,0.0,57.0,true,252.0
3,4812.0,0,1.0,24.906752411575564,0.0,0.0,57.0,true,252.0
0,4829.0,0,1.0,11.829491525423729,0.0,0.0,1.0,true,291.0
0,4829.0,0,1.0,11.829491525423729,0.0,0.0,1.0,true,291.0
0,4877.0,0,73.0,12.185820280296785,0.0,0.0,1.0,true,243.0
0,4877.0,0,73.0,12.185820280296785,0.0,0.0,1.0,true,243.0
0,4936.0,0,1.0,12.548630027239225,0.0,0.0,1.0,true,184.0
0,4706.0,0,1.0,11.185922240648608,0.0,0.0,1.0,true,415.0
0,4706.0,0,1.0,11.185922240648608,0.0,0.0,1.0,true,415.0
2,4770.0,0,1.0,19.037285607755408,0.0,0.0,1.0,true,351.0
2,4770.0,0,1.0,19.037285607755408,0.0,0.0,1.0,true,351.0
0,4823.0,0,1.0,11.88926688212281,0.0,0.0,1.0,true,298.0
0,4823.0,0,1.0,11.88926688212281,0.0,0.0,1.0,true,298.0
0,4838.0,0,69.0,11.890309555854643,0.0,0.0,1.0,true,283.0
0,4838.0,0,69.0,11.890309555854643,0.0,0.0,1.0,true,283.0
0,4943.0,0,78.0,12.575757575757576,0.0,0.0,1.0,true,178.0
0,4943.0,0,78.0,12.575757575757576,0.0,0.0,1.0,true,178.0
0,4936.0,0,1.0,12.548630027239225,0.0,0.0,1.0,true,184.0
0,4608.0,0,1.0,10.747945205479452,0.0,0.0,1.0,true,515.0
0,4608.0,0,1.0,10.747945205479452,0.0,0.0,1.0,true,515.0
4,4833.0,0,1.0,11.724226804123711,0.0,0.0,1.0,true,290.0
4,4833.0,0,1.0,11.724226804123711,0.0,0.0,1.0,true,290.0
5,4860.0,0,1.0,10.601626016260163,0.0,0.0,1.0,true,263.0
5,4860.0,0,1.0,10.601626016260163,0.0,0.0,1.0,true,263.0
1,4895.0,0,1.0,14.12391930835735,0.0,0.0,1.0,true,228.0
